1526830794,s2-eth1,5678538.00,140253.00,5818791.00,140253,5678538,3755.00,1892.00,5647.00,1892,3755,0.00,0.00,0,0
1526830794,lo,4768.00,4768.00,9536.00,4768,4768,48.00,48.00,96.00,48,48,0.00,0.00,0,0
1526830794,s3-eth2,142740.00,5679014.00,5821754.00,5679014,142740,1920.00,3751.00,5671.00,3751,1920,0.00,0.00,0,0
1526830794,s3-eth1,5679388.00,141626.00,5821014.00,141626,5679388,3753.00,1908.00,5661.00,1908,3753,0.00,0.00,0,0
1526830794,total,17468028.00,17464312.00,34932340.00,17464312,17468029,17035.00,17007.00,34042.00,17007,17035,0.00,0.00,0,0
1526830795,s1,70.00,607.00,677.00,607,70,1.00,5.00,6.00,5,1,0.00,0.00,0,0
1526830795,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830795,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830795,s2,70.00,607.00,677.00,607,70,1.00,5.00,6.00,5,1,0.00,0.00,0,0
1526830795,s1-eth2,146812.00,6058121.00,6204933.00,6058121,146812,1984.00,4006.00,5990.00,4006,1984,0.00,0.00,0,0
1526830795,s1-eth1,6055163.00,147260.00,6202423.00,147260,6055163,4005.00,1990.00,5995.00,1990,4005,0.00,0.00,0,0
1526830795,s3,70.00,537.00,607.00,537,70,1.00,4.00,5.00,4,1,0.00,0.00,0,0
1526830795,s2-eth2,146173.00,6058051.00,6204224.00,6058051,146173,1972.00,4005.00,5977.00,4005,1972,0.00,0.00,0,0
1526830795,s2-eth1,6058121.00,146812.00,6204933.00,146812,6058121,4006.00,1984.00,5990.00,1984,4006,0.00,0.00,0,0
1526830795,lo,4730.00,4730.00,9460.00,4730,4730,51.00,51.00,102.00,51,51,0.00,0.00,0,0
1526830795,s3-eth2,145460.00,6057584.00,6203044.00,6057584,145460,1959.00,4002.00,5961.00,4002,1959,0.00,0.00,0,0
1526830795,s3-eth1,6056537.00,146173.00,6202710.00,146173,6056537,4004.00,1972.00,5976.00,1972,4004,0.00,0.00,0,0
1526830795,total,18613206.00,18620482.00,37233688.00,18620482,18613206,17984.00,18024.00,36008.00,18024,17984,0.00,0.00,0,0
1526830796,s1,0.00,342.00,342.00,342,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1526830796,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830796,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830796,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830796,s1-eth2,143708.00,5880718.00,6024426.00,5880718,143708,1942.00,3885.00,5827.00,3885,1942,0.00,0.00,0,0
1526830796,s1-eth1,5880718.00,143782.00,6024500.00,143782,5880718,3885.00,1943.00,5828.00,1943,3885,0.00,0.00,0,0
1526830796,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830796,s2-eth2,143708.00,5881890.00,6025598.00,5881890,143708,1942.00,3885.00,5827.00,3885,1942,0.00,0.00,0,0
1526830796,s2-eth1,5880718.00,143708.00,6024426.00,143708,5880718,3885.00,1942.00,5827.00,1942,3885,0.00,0.00,0,0
1526830796,lo,326.00,326.00,652.00,326,326,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1526830796,s3-eth2,143782.00,5881890.00,6025672.00,5881890,143782,1943.00,3885.00,5828.00,3885,1943,0.00,0.00,0,0
1526830796,s3-eth1,5881890.00,143708.00,6025598.00,143708,5881890,3885.00,1942.00,5827.00,1942,3885,0.00,0.00,0,0
1526830796,total,18074850.00,18076364.00,36151216.00,18076364,18074850,17485.00,17486.00,34971.00,17486,17485,0.00,0.00,0,0
1526830797,s1,0.00,106.47,106.47,107,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1526830797,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830797,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830797,s2,0.00,106.47,106.47,107,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1526830797,s1-eth2,145971.14,5926550.00,6072521.50,5956183,146701,1972.14,3915.42,5887.56,3935,1982,0.00,0.00,0,0
1526830797,s1-eth1,5928503.50,145422.89,6073926.50,146150,5958146,3918.41,1965.17,5883.58,1975,3938,0.00,0.00,0,0
1526830797,s3,0.00,212.94,212.94,214,0,0.00,1.99,1.99,2,0,0.00,0.00,0,0
1526830797,s2-eth2,146961.19,5924937.00,6071898.50,5954562,147696,1985.07,3913.43,5898.51,3933,1995,0.00,0.00,0,0
1526830797,s2-eth1,5926550.00,145971.14,6072521.50,146701,5956183,3915.42,1972.14,5887.56,1982,3935,0.00,0.00,0,0
1526830797,lo,1213.93,1213.93,2427.86,1220,1220,11.94,11.94,23.88,12,12,0.00,0.00,0,0
1526830797,s3-eth2,147918.41,5920418.00,6068336.00,5950020,148658,1998.01,3910.45,5908.46,3930,2008,0.00,0.00,0,0
1526830797,s3-eth1,5924937.00,146961.19,6071898.50,147696,5954562,3913.43,1985.07,5898.51,1995,3933,0.00,0.00,0,0
1526830797,total,18222056.00,18211900.00,36433956.00,18302960,18313166,17714.43,17677.61,35392.04,17766,17803,0.00,0.00,0,0
1526830798,s1,0.00,589.00,589.00,589,0,0.00,4.00,4.00,4,0,0.00,0.00,0,0
1526830798,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830798,eth1,0.00,86.00,86.00,86,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1526830798,s2,0.00,589.00,589.00,589,0,0.00,4.00,4.00,4,0,0.00,0.00,0,0
1526830798,s1-eth2,147326.00,6064089.00,6211415.00,6064089,147326,1991.00,4008.00,5999.00,4008,1991,0.00,0.00,0,0
1526830798,s1-eth1,6062645.00,147626.00,6210271.00,147626,6062645,4008.00,1995.00,6003.00,1995,4008,0.00,0.00,0,0
1526830798,s3,0.00,552.00,552.00,552,0,0.00,4.00,4.00,4,0,0.00,0.00,0,0
1526830798,s2-eth2,146924.00,6064019.00,6210943.00,6064019,146924,1982.00,4007.00,5989.00,4007,1982,0.00,0.00,0,0
1526830798,s2-eth1,6064089.00,147326.00,6211415.00,147326,6064089,4008.00,1991.00,5999.00,1991,4008,0.00,0.00,0,0
1526830798,lo,3412.00,3412.00,6824.00,3412,3412,35.00,35.00,70.00,35,35,0.00,0.00,0,0
1526830798,s3-eth2,145995.00,6068112.00,6214107.00,6068112,145995,1969.00,4008.00,5977.00,4008,1969,0.00,0.00,0,0
1526830798,s3-eth1,6064019.00,146924.00,6210943.00,146924,6064019,4007.00,1982.00,5989.00,1982,4007,0.00,0.00,0,0
1526830798,total,18634410.00,18643324.00,37277736.00,18643324,18634410,18000.00,18039.00,36039.00,18039,18000,0.00,0.00,0,0
1526830799,s1,70.00,280.00,350.00,280,70,1.00,4.00,5.00,4,1,0.00,0.00,0,0
1526830799,eth0,4152.00,2331.00,6483.00,2331,4152,7.00,8.00,15.00,8,7,0.00,0.00,0,0
1526830799,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830799,s2,70.00,622.00,692.00,622,70,1.00,5.00,6.00,5,1,0.00,0.00,0,0
1526830799,s1-eth2,147524.00,6021458.00,6168982.00,6021458,147524,1990.00,3981.00,5971.00,3981,1990,0.00,0.00,0,0
1526830799,s1-eth1,6021528.00,147186.00,6168714.00,147186,6021528,3982.00,1989.00,5971.00,1989,3982,0.00,0.00,0,0
1526830799,s3,70.00,552.00,622.00,552,70,1.00,4.00,5.00,4,1,0.00,0.00,0,0
1526830799,s2-eth2,147520.00,6025930.00,6173450.00,6025930,147520,1990.00,3983.00,5973.00,3983,1990,0.00,0.00,0,0
1526830799,s2-eth1,6021458.00,147524.00,6168982.00,147524,6021458,3981.00,1990.00,5971.00,1990,3981,0.00,0.00,0,0
1526830799,lo,4404.00,4404.00,8808.00,4404,4404,48.00,48.00,96.00,48,48,0.00,0.00,0,0
1526830799,s3-eth2,147664.00,6024276.00,6171940.00,6024276,147664,1992.00,3980.00,5972.00,3980,1992,0.00,0.00,0,0
1526830799,s3-eth1,6025930.00,147520.00,6173450.00,147520,6025930,3983.00,1990.00,5973.00,1990,3983,0.00,0.00,0,0
1526830799,total,18520390.00,18522084.00,37042472.00,18522083,18520390,17976.00,17982.00,35958.00,17982,17976,0.00,0.00,0,0
1526830800,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830800,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830800,eth1,342.00,0.00,342.00,0,342,1.00,0.00,1.00,0,1,0.00,0.00,0,0
1526830800,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830800,s1-eth2,147926.00,6057514.00,6205440.00,6057514,147926,1999.00,4001.00,6000.00,4001,1999,0.00,0.00,0,0
1526830800,s1-eth1,6054486.00,147926.00,6202412.00,147926,6054486,3999.00,1999.00,5998.00,1999,3999,0.00,0.00,0,0
1526830800,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830800,s2-eth2,148000.00,6054486.00,6202486.00,6054486,148000,2000.00,3999.00,5999.00,3999,2000,0.00,0.00,0,0
1526830800,s2-eth1,6057514.00,147926.00,6205440.00,147926,6057514,4001.00,1999.00,6000.00,1999,4001,0.00,0.00,0,0
1526830800,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830800,s3-eth2,147926.00,6057514.00,6205440.00,6057514,147926,1999.00,4001.00,6000.00,4001,1999,0.00,0.00,0,0
1526830800,s3-eth1,6054486.00,148000.00,6202486.00,148000,6054486,3999.00,2000.00,5999.00,2000,3999,0.00,0.00,0,0
1526830800,total,18610680.00,18613366.00,37224048.00,18613366,18610680,17998.00,17999.00,35997.00,17999,17998,0.00,0.00,0,0
1526830801,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830801,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830801,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830801,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830801,s1-eth2,152810.00,6251306.00,6404116.00,6251306,152810,2065.00,4129.00,6194.00,4129,2065,0.00,0.00,0,0
1526830801,s1-eth1,6251306.00,152810.00,6404116.00,152810,6251306,4129.00,2065.00,6194.00,2065,4129,0.00,0.00,0,0
1526830801,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830801,s2-eth2,152736.00,6251306.00,6404042.00,6251306,152736,2064.00,4129.00,6193.00,4129,2064,0.00,0.00,0,0
1526830801,s2-eth1,6251306.00,152810.00,6404116.00,152810,6251306,4129.00,2065.00,6194.00,2065,4129,0.00,0.00,0,0
1526830801,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830801,s3-eth2,152810.00,6251306.00,6404116.00,6251306,152810,2065.00,4129.00,6194.00,4129,2065,0.00,0.00,0,0
1526830801,s3-eth1,6251306.00,152736.00,6404042.00,152736,6251306,4129.00,2064.00,6193.00,2064,4129,0.00,0.00,0,0
1526830801,total,19212274.00,19212274.00,38424548.00,19212274,19212274,18581.00,18581.00,37162.00,18581,18581,0.00,0.00,0,0
1526830802,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830802,eth0,60.00,60.00,120.00,60,60,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1526830802,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830802,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830802,s1-eth2,152588.00,6243736.00,6396324.00,6243736,152588,2062.00,4124.00,6186.00,4124,2062,0.00,0.00,0,0
1526830802,s1-eth1,6243736.00,152514.00,6396250.00,152514,6243736,4124.00,2061.00,6185.00,2061,4124,0.00,0.00,0,0
1526830802,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830802,s2-eth2,152588.00,6243736.00,6396324.00,6243736,152588,2062.00,4124.00,6186.00,4124,2062,0.00,0.00,0,0
1526830802,s2-eth1,6243736.00,152588.00,6396324.00,152588,6243736,4124.00,2062.00,6186.00,2062,4124,0.00,0.00,0,0
1526830802,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830802,s3-eth2,152514.00,6243736.00,6396250.00,6243736,152514,2061.00,4124.00,6185.00,4124,2061,0.00,0.00,0,0
1526830802,s3-eth1,6243736.00,152588.00,6396324.00,152588,6243736,4124.00,2062.00,6186.00,2062,4124,0.00,0.00,0,0
1526830802,total,19188958.00,19188958.00,38377916.00,19188958,19188958,18558.00,18558.00,37116.00,18558,18558,0.00,0.00,0,0
1526830803,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830803,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830803,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830803,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830803,s1-eth2,152070.00,6224054.00,6376124.00,6224054,152070,2055.00,4111.00,6166.00,4111,2055,0.00,0.00,0,0
1526830803,s1-eth1,6224054.00,152144.00,6376198.00,152144,6224054,4111.00,2056.00,6167.00,2056,4111,0.00,0.00,0,0
1526830803,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830803,s2-eth2,152218.00,6224054.00,6376272.00,6224054,152218,2057.00,4111.00,6168.00,4111,2057,0.00,0.00,0,0
1526830803,s2-eth1,6224054.00,152070.00,6376124.00,152070,6224054,4111.00,2055.00,6166.00,2055,4111,0.00,0.00,0,0
1526830803,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830803,s3-eth2,152218.00,6224054.00,6376272.00,6224054,152218,2057.00,4111.00,6168.00,4111,2057,0.00,0.00,0,0
1526830803,s3-eth1,6224054.00,152218.00,6376272.00,152218,6224054,4111.00,2057.00,6168.00,2057,4111,0.00,0.00,0,0
1526830803,total,19128668.00,19128594.00,38257264.00,19128594,19128668,18502.00,18501.00,37003.00,18501,18502,0.00,0.00,0,0
1526830804,s1,0.00,342.00,342.00,342,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1526830804,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830804,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830804,s2,0.00,342.00,342.00,342,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1526830804,s1-eth2,152662.00,6247106.00,6399768.00,6247106,152662,2063.00,4127.00,6190.00,4127,2063,0.00,0.00,0,0
1526830804,s1-eth1,6247106.00,152662.00,6399768.00,152662,6247106,4127.00,2063.00,6190.00,2063,4127,0.00,0.00,0,0
1526830804,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830804,s2-eth2,152588.00,6247106.00,6399694.00,6247106,152588,2062.00,4127.00,6189.00,4127,2062,0.00,0.00,0,0
1526830804,s2-eth1,6247106.00,152662.00,6399768.00,152662,6247106,4127.00,2063.00,6190.00,2063,4127,0.00,0.00,0,0
1526830804,lo,824.00,824.00,1648.00,824,824,9.00,9.00,18.00,9,9,0.00,0.00,0,0
1526830804,s3-eth2,152588.00,6246764.00,6399352.00,6246764,152588,2062.00,4126.00,6188.00,4126,2062,0.00,0.00,0,0
1526830804,s3-eth1,6247106.00,152588.00,6399694.00,152588,6247106,4127.00,2062.00,6189.00,2062,4127,0.00,0.00,0,0
1526830804,total,19199980.00,19200396.00,38400376.00,19200396,19199980,18577.00,18579.00,37156.00,18579,18577,0.00,0.00,0,0
1526830805,s1,0.00,449.00,449.00,449,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1526830805,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830805,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830805,s2,0.00,107.00,107.00,107,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1526830805,s1-eth2,152399.00,6232073.00,6384472.00,6232073,152399,2059.00,4118.00,6177.00,4118,2059,0.00,0.00,0,0
1526830805,s1-eth1,6232180.00,152292.00,6384472.00,152292,6232180,4119.00,2058.00,6177.00,2058,4119,0.00,0.00,0,0
1526830805,s3,0.00,214.00,214.00,214,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1526830805,s2-eth2,152506.00,6233138.00,6385644.00,6233138,152506,2060.00,4117.00,6177.00,4117,2060,0.00,0.00,0,0
1526830805,s2-eth1,6232073.00,152399.00,6384472.00,152399,6232073,4118.00,2059.00,6177.00,2059,4118,0.00,0.00,0,0
1526830805,lo,1546.00,1546.00,3092.00,1546,1546,15.00,15.00,30.00,15,15,0.00,0.00,0,0
1526830805,s3-eth2,152506.00,6233138.00,6385644.00,6233138,152506,2060.00,4117.00,6177.00,4117,2060,0.00,0.00,0,0
1526830805,s3-eth1,6233138.00,152506.00,6385644.00,152506,6233138,4117.00,2060.00,6177.00,2060,4117,0.00,0.00,0,0
1526830805,total,19156348.00,19157862.00,38314208.00,19157862,19156348,18548.00,18549.00,37097.00,18549,18548,0.00,0.00,0,0
1526830806,s1,0.00,107.00,107.00,107,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1526830806,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830806,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830806,s2,0.00,107.00,107.00,107,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1526830806,s1-eth2,151996.00,6218105.00,6370101.00,6218105,151996,2054.00,4108.00,6162.00,4108,2054,0.00,0.00,0,0
1526830806,s1-eth1,6218105.00,151996.00,6370101.00,151996,6218105,4108.00,2054.00,6162.00,2054,4108,0.00,0.00,0,0
1526830806,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830806,s2-eth2,151922.00,6216591.00,6368513.00,6216591,151922,2053.00,4107.00,6160.00,4107,2053,0.00,0.00,0,0
